Registering Defuzzer!
Loaded thutessentials config file thutessentials/thutessentials-common.toml
Reading thutessentials/thutessentials-common.toml
thutessentials/thutessentials-common.toml config belongs to us!
Reading thutessentials/thutessentials-common.toml
Server Started
Starting Loading Land
Finished Loading Land and Teams
13:06:35.784277333 minecraft:overworld, BlockPos{x=5, y=5, z=-15}: log-in c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
Login detected, adding player to logins for defuzz.
13:06:43.25397702 minecraft:overworld, BlockPos{x=5, y=5, z=-15}: break Block{minecraft:grass} at BlockPos{x=89, y=91, z=-237} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:16.990300909 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=100, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:17.549766348 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=101, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:18.083809617 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=102, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:18.631730046 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=101, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:19.180036687 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=102, y=77, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:19.738131413 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=77, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:20.302109474 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=77, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:20.839990053 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=77, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:21.420792459 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=102, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:22.023937691 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=76, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:22.695740083 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:23.210837452 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:23.640081069 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=101, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:24.187958343 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=102, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:24.886048027 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:25.440995013 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=75, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:25.977864949 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=77, z=-125} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:26.547629801 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=104, y=77, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:27.108143432 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=104, y=77, z=-125} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:27.636617418 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=104, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:28.192374695 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=103, y=76, z=-125} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:28.88058247 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=104, y=76, z=-125} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:30.404912156 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=101, y=74, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:30.889731967 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=101, y=74, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:31.497958387 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:gravel} at BlockPos{x=100, y=74, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:32.168439023 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=100, y=74, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:32.643104564 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=99, y=74, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:33.181276507 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=98, y=74, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:33.840115005 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=98, y=74, z=-130} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:34.387821936 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=97, y=75, z=-130} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:34.947901786 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=97, y=74, z=-130} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:35.493952412 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=97, y=74, z=-131} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:36.032974828 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=98, y=74, z=-131} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:36.636253965 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=98, y=75, z=-132} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:37.194866245 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=99, y=75, z=-132} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:37.730832319 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=98, y=74, z=-132} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:38.784995293 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=99, y=74, z=-131} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:39.530702405 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=100, y=74, z=-131} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:40.075593325 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=99, y=74, z=-130} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:40.644138991 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=100, y=74, z=-130} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:41.576486726 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:gravel} at BlockPos{x=99, y=73, z=-130} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:46.181169039 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=105, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:47.23587629 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:48.280409889 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=105, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:49.352250817 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=105, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:50.538190126 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:51.479875251 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=103, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:52.680769786 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:53.735972963 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=105, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:54.784440918 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=76, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:55.836360377 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=75, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:56.943896577 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=105, y=75, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:57.985952621 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=74, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:47:59.036442059 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=104, y=74, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:00.531025043 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=103, y=74, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:01.584746711 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=103, y=74, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:02.625831944 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:coal_ore} at BlockPos{x=102, y=74, z=-128} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:03.680301737 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:coal_ore} at BlockPos{x=102, y=74, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:04.731291155 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:coal_ore} at BlockPos{x=103, y=75, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:05.780778582 minecraft:overworld, BlockPos{x=6, y=4, z=-9}: break Block{minecraft:coal_ore} at BlockPos{x=103, y=74, z=-129} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:06.586086113 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=106, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:07.486433713 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=106, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:08.175695635 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=106, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:08.876262195 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=106, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:09.580875341 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=107, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:10.310445842 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=107, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:10.987496403 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=107, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:11.679779204 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=107, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:12.395713405 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=108, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:13.080191645 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=108, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:13.831757665 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=108, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:14.532529804 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=108, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:15.241233631 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=109, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:15.931859878 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=109, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:16.628279919 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=109, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:17.331492872 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=109, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:18.030819404 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=110, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:18.730947663 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=110, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:19.432766505 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=110, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:20.12981431 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=110, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:20.831573506 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=111, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:21.531072141 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=111, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:22.229911535 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=111, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:22.930266999 minecraft:overworld, BlockPos{x=6, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=111, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:23.673141362 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=112, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:24.335084718 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=112, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:25.449820809 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=112, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:26.180852712 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=112, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:26.869883322 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=113, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:27.534987707 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=113, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:28.238012134 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=113, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:28.923099638 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=113, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:29.630341654 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=114, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:30.331158535 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=114, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:31.031157192 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=114, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:31.725034177 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=114, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:32.424932969 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=115, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:33.125744858 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=115, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:33.834962069 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=115, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:34.533264198 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=115, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:35.238184628 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=116, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:35.937543958 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=116, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:36.635014259 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=116, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:37.334837695 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=116, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:38.02543458 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=117, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:38.726456839 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=117, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:39.431665364 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=117, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:40.130827595 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=117, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:40.829900219 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=118, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:41.531090246 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=118, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:42.234960782 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=118, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:42.975015154 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=118, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:43.64768333 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=119, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:44.329736864 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=119, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:45.40989112 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=119, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:46.090069848 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=119, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:46.780523148 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=120, y=75, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:47.479927884 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:stone} at BlockPos{x=120, y=75, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:48.381590119 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:dirt} at BlockPos{x=120, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:48.879662097 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:dirt} at BlockPos{x=120, y=76, z=-126} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
13:48:49.575898201 minecraft:overworld, BlockPos{x=7, y=4, z=-8}: break Block{minecraft:dirt} at BlockPos{x=121, y=76, z=-127} by c63978fa-cffe-333b-9379-f77b62967dc5 Hezare0
